,date,holding,marketValue
1020,2019-12-31,Warrior Met Coal Inc.,26576553.0
1021,2019-12-31,TiVo Corp.,26394102.0
1022,2019-12-31,SRC Energy Inc.,26305446.0
1023,2019-12-31,Abercrombie & Fitch Co.,26293404.0
1024,2019-12-31,Boston Private Financial Holdings Inc.,26158080.0
1025,2019-12-31,Callaway Golf Co.,26145663.0
1026,2019-12-31,Kinsale Capital Group Inc.,26113608.0
1027,2019-12-31,Primoris Services Corp.,26006700.0
1028,2019-12-31,Standex International Corp.,25910552.0
1029,2019-12-31,Grocery Outlet Holding Corp.,25855414.0
1030,2019-12-31,Ambac Financial Group Inc.,25851925.0
1031,2019-12-31,TFS Financial Corp.,25830630.0
1032,2019-12-31,Nabors Industries Ltd.,25759532.0
1033,2019-12-31,3D Systems Corp.,25745808.0
1034,2019-12-31,AK Steel Holding Corp.,25730863.0
1035,2019-12-31,Range Resources Corp.,25632240.0
1036,2019-12-31,QEP Resources Inc.,25536582.0
1037,2019-12-31,Waddell & Reed Financial Inc. Class A,25411507.0
1038,2019-12-31,Seaboard Corp.,25388535.0
1039,2019-12-31,Interface Inc. Class A,25366807.0
1040,2019-12-31,ProPetro Holding Corp.,25331906.0
1041,2019-12-31,Granite Point Mortgage Trust Inc.,25326960.0
1042,2019-12-31,Deciphera Pharmaceuticals Inc.,25304481.0
1043,2019-12-31,Clear Channel Outdoor Holdings Inc.,25217813.0
1044,2019-12-31,Zuora Inc. Class A,25197098.0
1045,2019-12-31,Tronox Holdings plc Class A,25160932.0
1046,2019-12-31,American National Insurance Co.,25119267.0
1047,2019-12-31,Heartland Express Inc.,24927305.0
1048,2019-12-31,Sonos Inc.,24592722.0
1049,2019-12-31,ScanSource Inc.,24487430.0
1050,2019-12-31,National Bank Holdings Corp. Class A,24456345.0
1051,2019-12-31,Endo International plc,24279126.0
1052,2019-12-31,United Fire Group Inc.,24253401.0
1053,2019-12-31,MTS Systems Corp.,24152318.0
1054,2019-12-31,Radius Health Inc.,24146237.0
1055,2019-12-31,National HealthCare Corp.,24134886.0
1056,2019-12-31,PennyMac Financial Services Inc.,24093989.0
1057,2019-12-31,Oasis Petroleum Inc.,23977137.0
1058,2019-12-31,Xperi Corp.,23946437.0
1059,2019-12-31,Switch Inc.,23833657.0
1060,2019-12-31,Maxar Technologies Inc.,23719225.0
1061,2019-12-31,Tricida Inc.,23540929.0
1062,2019-12-31,CIRCOR International Inc.,23413023.0
1063,2019-12-31,Oil States International Inc.,23319679.0
1064,2019-12-31,Kratos Defense & Security Solutions Inc.,23244156.0
1065,2019-12-31,Cision Ltd.,23226391.0
1066,2019-12-31,Evo Payments Inc. Class A,23167750.0
1067,2019-12-31,Thermon Group Holdings Inc.,23115938.0
1068,2019-12-31,10X Genomics Inc. Class A,23106876.0
1069,2019-12-31,Designer Brands Inc. Class A,23084016.0
1070,2019-12-31,Kodiak Sciences Inc.,23001120.0
1071,2019-12-31,Plantronics Inc.,22942361.0
1072,2019-12-31,Heartland Financial USA Inc.,22880400.0
1073,2019-12-31,Centennial Resource Development Inc./DE Class A,22840231.0
1074,2019-12-31,ADT Inc.,22808781.0
1075,2019-12-31,ACCO Brands Corp.,22802420.0
1076,2019-12-31,Innoviva Inc.,22721094.0
1077,2019-12-31,SolarWinds Corp.,22663555.0
1078,2019-12-31,Franklin Street Properties Corp.,22658106.0
1079,2019-12-31,Tenable Holdings Inc.,22525802.0
1080,2019-12-31,USANA Health Sciences Inc.,22411493.0
1081,2019-12-31,Children's Place Inc.,22249680.0
1082,2019-12-31,Luminex Corp.,22092648.0
1083,2019-12-31,National Storage Affiliates Trust,22050282.0
1084,2019-12-31,iStar Inc.,22017764.0
1085,2019-12-31,Shutterstock Inc.,21988993.0
1086,2019-12-31,Orthofix Medical Inc.,21910378.0
1087,2019-12-31,Investors Real Estate Trust,21873033.0
1088,2019-12-31,Cavco Industries Inc.,21814959.0
1089,2019-12-31,Focus Financial Partners Inc. Class A,21808949.0
1090,2019-12-31,Caleres Inc.,21693274.0
1091,2019-12-31,EW Scripps Co. Class A,21528057.0
1092,2019-12-31,Apogee Enterprises Inc.,21458970.0
1093,2019-12-31,TrueBlue Inc.,21403463.0
1094,2019-12-31,CorVel Corp.,21382845.0
1095,2019-12-31,Change Healthcare Inc.,21273581.0
1096,2019-12-31,Kraton Corp.,21254925.0
1097,2019-12-31,Shockwave Medical Inc.,21254074.0
1098,2019-12-31,Scholastic Corp.,21229821.0
1099,2019-12-31,PH Glatfelter Co.,21220296.0
1100,2019-12-31,Central Pacific Financial Corp.,21214451.0
1101,2019-12-31,Parsons Corp.,21135154.0
1102,2019-12-31,Pennant Group Inc.,21130936.0
1103,2019-12-31,Bridgebio Pharma Inc.,21100275.0
1104,2019-12-31,Virtus Investment Partners Inc.,21098701.0
1105,2019-12-31,Guess? Inc.,21079722.0
1106,2019-12-31,Tivity Health Inc.,20975532.0
1107,2019-12-31,American Woodmark Corp.,20961884.0
1108,2019-12-31,Griffon Corp.,20938741.0
1109,2019-12-31,BellRing Brands Inc. Class A,20728647.0
1110,2019-12-31,K12 Inc.,20637281.0
1111,2019-12-31,Third Point Reinsurance Ltd.,20551304.0
1112,2019-12-31,GrafTech International Ltd.,20487757.0
1113,2019-12-31,Buckle Inc.,20482881.0
1114,2019-12-31,Columbia Financial Inc.,20461335.0
1115,2019-12-31,Rite Aid Corp.,20416347.0
1116,2019-12-31,Astec Industries Inc.,20408262.0
1117,2019-12-31,Amkor Technology Inc.,20404839.0
1118,2019-12-31,Upwork Inc.,20389303.0
1119,2019-12-31,Cerence Inc.,20314317.0
1120,2019-12-31,Achillion Pharmaceuticals Inc.,20280506.0
1121,2019-12-31,Marcus & Millichap Inc.,20192592.0
1122,2019-12-31,Esperion Therapeutics Inc.,20135322.0
1123,2019-12-31,MSG Networks Inc.,20095156.0
1124,2019-12-31,Wabash National Corp.,20069052.0
1125,2019-12-31,Ebix Inc.,20053450.0
1126,2019-12-31,Andersons Inc.,19719790.0
1127,2019-12-31,Cars.com Inc.,19538656.0
1128,2019-12-31,FARO Technologies Inc.,19458765.0
1129,2019-12-31,Antero Resources Corp.,19398813.0
1130,2019-12-31,Koppers Holdings Inc.,19311763.0
1131,2019-12-31,Kforce Inc.,19137266.0
1132,2019-12-31,SEACOR Holdings Inc.,19121836.0
1133,2019-12-31,Northfield Bancorp Inc.,19039839.0
1134,2019-12-31,Atlas Air Worldwide Holdings Inc.,18934773.0
1135,2019-12-31,STAAR Surgical Co.,18923183.0
1136,2019-12-31,Gannett Co. Inc.,18856702.0
1137,2019-12-31,Urstadt Biddle Properties Inc. Class A,18838010.0
1138,2019-12-31,TTEC Holdings Inc.,18815023.0
1139,2019-12-31,PQ Group Holdings Inc.,18748070.0
1140,2019-12-31,Unisys Corp.,18723323.0
1141,2019-12-31,HealthStream Inc.,18717734.0
1142,2019-12-31,Zumiez Inc.,18513509.0
1143,2019-12-31,NETGEAR Inc.,18504854.0
1144,2019-12-31,RMR Group Inc. Class A,18420989.0
1145,2019-12-31,Tellurian Inc.,18320542.0
1146,2019-12-31,Madrigal Pharmaceuticals Inc.,18293704.0
1147,2019-12-31,Veeco Instruments Inc.,18160572.0
1148,2019-12-31,Dillard's Inc. Class A,18060135.0
1149,2019-12-31,Whiting Petroleum Corp.,18027297.0
1150,2019-12-31,Washington Prime Group Inc.,17984264.0
1151,2019-12-31,Sturm Ruger & Co. Inc.,17911658.0
1152,2019-12-31,ARMOUR Residential REIT Inc.,17872073.0
1153,2019-12-31,Tenneco Inc. Class A,17836082.0
1154,2019-12-31,ArcBest Corp.,17825764.0
1155,2019-12-31,NextGen Healthcare Inc.,17813852.0
1156,2019-12-31,Denbury Resources Inc.,17810306.0
1157,2019-12-31,Pitney Bowes Inc.,17786909.0
1158,2019-12-31,Silk Road Medical Inc.,17687248.0
1159,2019-12-31,Alexander's Inc.,17631771.0
1160,2019-12-31,Aegion Corp. Class A,17558124.0
1161,2019-12-31,Saul Centers Inc.,17557953.0
1162,2019-12-31,Evolent Health Inc. Class A,17534375.0
1163,2019-12-31,Weis Markets Inc.,17477711.0
1164,2019-12-31,National Western Life Group Inc. Class A,17469089.0
1165,2019-12-31,Sonic Automotive Inc. Class A,17299395.0
1166,2019-12-31,St. Joe Co.,17259159.0
1167,2019-12-31,PagerDuty Inc.,17122533.0
1168,2019-12-31,Dime Community Bancshares Inc.,17107677.0
1169,2019-12-31,WisdomTree Investments Inc.,17025866.0
1170,2019-12-31,Houghton Mifflin Harcourt Co.,16942681.0
1171,2019-12-31,Quotient Technology Inc.,16936857.0
1172,2019-12-31,Cloudflare Inc. Class A,16929849.0
1173,2019-12-31,Wesco Aircraft Holdings Inc.,16889990.0
1174,2019-12-31,Gorman-Rupp Co.,16875638.0
1175,2019-12-31,BJ's Restaurants Inc.,16833286.0
1176,2019-12-31,Innophos Holdings Inc.,16708015.0
1177,2019-12-31,Clearway Energy Inc. Class A,16684590.0
1178,2019-12-31,Manitowoc Co. Inc.,16588635.0
1179,2019-12-31,Kelly Services Inc. Class A,16559608.0
1180,2019-12-31,Virtusa Corp.,16314131.0
1181,2019-12-31,Lions Gate Entertainment Corp. Class A,16282255.0
1182,2019-12-31,SunPower Corp.,16280176.0
1183,2019-12-31,Gossamer Bio Inc.,16276926.0
1184,2019-12-31,New Senior Investment Group Inc.,16201468.0
1185,2019-12-31,Genesco Inc.,16191641.0
1186,2019-12-31,Michaels Cos. Inc.,16060317.0
1187,2019-12-31,Virgin Galactic Holdings Inc.,15821190.0
1188,2019-12-31,Medifast Inc.,15813271.0
1189,2019-12-31,United States Cellular Corp.,15742297.0
1190,2019-12-31,Gates Industrial Corp. plc,15689276.0
1191,2019-12-31,FBL Financial Group Inc. Class A,15631772.0
1192,2019-12-31,OPKO Health Inc.,15490534.0
1193,2019-12-31,Berry Petroleum Corp.,15467850.0
1194,2019-12-31,National Beverage Corp.,15381306.0
1195,2019-12-31,ATN International Inc.,15355548.0
1196,2019-12-31,Medallia Inc.,15321271.0
1197,2019-12-31,ANGI Homeservices Inc. Class A,15318698.0
1198,2019-12-31,Hyster-Yale Materials Handling Inc.,15145232.0
1199,2019-12-31,Benefitfocus Inc.,15088226.0
1200,2019-12-31,Tredegar Corp.,15061307.0
1201,2019-12-31,Peabody Energy Corp.,14743374.0
1202,2019-12-31,Hersha Hospitality Trust Class A,14684980.0
1203,2019-12-31,Newpark Resources Inc.,14580039.0
1204,2019-12-31,Liberty Oilfield Services Inc. Class A,14576318.0
1205,2019-12-31,Capstead Mortgage Corp.,14572277.0
1206,2019-12-31,State Auto Financial Corp.,14553126.0
1207,2019-12-31,MBIA Inc.,14493752.0
1208,2019-12-31,Front Yard Residential Corp.,14493651.0
1209,2019-12-31,Adaptive Biotechnologies Corp.,14424432.0
1210,2019-12-31,Intellia Therapeutics Inc.,14416898.0
1211,2019-12-31,Retail Value Inc.,14255510.0
1212,2019-12-31,National CineMedia Inc.,14067834.0
1213,2019-12-31,Entercom Communications Corp. Class A,14055906.0
1214,2019-12-31,nLight Inc.,14026175.0
1215,2019-12-31,Livongo Health Inc.,13943534.0
1216,2019-12-31,Laredo Petroleum Inc.,13890338.0
1217,2019-12-31,Tutor Perini Corp.,13838569.0
1218,2019-12-31,American Vanguard Corp.,13764628.0
1219,2019-12-31,BrightView Holdings Inc.,13745187.0
1220,2019-12-31,Intelsat SA,13734019.0
1221,2019-12-31,GameStop Corp. Class A,13733139.0
1222,2019-12-31,AG Mortgage Investment Trust Inc.,13686499.0
1223,2019-12-31,GoPro Inc. Class A,13525827.0
1224,2019-12-31,Resources Connection Inc.,13467384.0
1225,2019-12-31,Amneal Pharmaceuticals Inc.,13317805.0
1226,2019-12-31,Summit Hotel Properties Inc.,13305827.0
1227,2019-12-31,elf Beauty Inc.,13230342.0
1228,2019-12-31,SmileDirectClub Inc.,12958527.0
1229,2019-12-31,Sangamo Therapeutics Inc.,12870750.0
1230,2019-12-31,Jagged Peak Energy Inc.,12865432.0
1231,2019-12-31,Alector Inc.,12663792.0
1232,2019-12-31,CEVA Inc.,12599109.0
1233,2019-12-31,National Presto Industries Inc.,12534851.0
1234,2019-12-31,Team Inc.,12475477.0
1235,2019-12-31,Ethan Allen Interiors Inc.,12423251.0
1236,2019-12-31,United Natural Foods Inc.,12413402.0
1237,2019-12-31,Diamond Offshore Drilling Inc.,12375917.0
1238,2019-12-31,GreenSky Inc. Class A,12286388.0
1239,2019-12-31,Cooper-Standard Holdings Inc.,12057009.0
1240,2019-12-31,Schnitzer Steel Industries Inc.,11799405.0
1241,2019-12-31,TrueCar Inc.,11742418.0
1242,2019-12-31,Quanex Building Products Corp.,11707640.0
1243,2019-12-31,Forrester Research Inc.,11686425.0
1244,2019-12-31,Bloom Energy Corp. Class A,11541957.0
1245,2019-12-31,Vicor Corp.,11522273.0
1246,2019-12-31,Fastly Inc. Class A,11406985.0
1247,2019-12-31,Chico's FAS Inc.,11312016.0
1248,2019-12-31,Meridian Bioscience Inc.,11201969.0
1249,2019-12-31,Natus Medical Inc.,11145309.0
1250,2019-12-31,Liberty TripAdvisor Holdings Inc. Class A,11108908.0
1251,2019-12-31,CorePoint Lodging Inc.,11105694.0
1252,2019-12-31,Regis Corp.,11096359.0
1253,2019-12-31,Assetmark Financial Holdings Inc.,11058013.0
1254,2019-12-31,Tootsie Roll Industries Inc.,10935998.0
1255,2019-12-31,Atara Biotherapeutics Inc.,10890310.0
1256,2019-12-31,World Acceptance Corp.,10579334.0
1257,2019-12-31,Phibro Animal Health Corp. Class A,10539714.0
1258,2019-12-31,AMC Entertainment Holdings Inc. Class A,10376086.0
1259,2019-12-31,ZIOPHARM Oncology Inc.,10272396.0
1260,2019-12-31,International Seaways Inc.,10231042.0
1261,2019-12-31,Century Aluminum Co.,10181795.0
1262,2019-12-31,Spectrum Pharmaceuticals Inc.,10157649.0
1263,2019-12-31,Bill.Com Holdings Inc.,10138004.0
1264,2019-12-31,Diebold Nixdorf Inc.,9864983.0
1265,2019-12-31,ADTRAN Inc.,9848185.0
1266,2019-12-31,Gulfport Energy Corp.,9836637.0
1267,2019-12-31,Endurance International Group Holdings Inc.,9729118.0
1268,2019-12-31,Forestar Group Inc.,9683407.0
1269,2019-12-31,KKR Real Estate Finance Trust Inc.,9640793.0
1270,2019-12-31,Movado Group Inc.,9560187.0
1271,2019-12-31,G1 Therapeutics Inc.,9510836.0
1272,2019-12-31,WideOpenWest Inc.,9466518.0
1273,2019-12-31,Gogo Inc.,9396794.0
1274,2019-12-31,Intrexon Corp.,9347910.0
1275,2019-12-31,GTT Communications Inc.,9109941.0
1276,2019-12-31,Central Garden & Pet Co. Class A,9072502.0
1277,2019-12-31,Haynes International Inc.,9066831.0
1278,2019-12-31,AnaptysBio Inc.,8825083.0
1279,2019-12-31,Tejon Ranch Co.,8794018.0
1280,2019-12-31,Kronos Worldwide Inc.,8751339.0
1281,2019-12-31,Astronics Corp.,8750670.0
1282,2019-12-31,Ping Identity Holding Corp.,8736312.0
1283,2019-12-31,Greif Inc. Class B,8647350.0
1284,2019-12-31,RealReal Inc.,8572697.0
1285,2019-12-31,RPC Inc.,8460986.0
1286,2019-12-31,Pennsylvania REIT,8409791.0
1287,2019-12-31,Health Catalyst Inc.,8399031.0
1288,2019-12-31,Rubius Therapeutics Inc.,8344278.0
1289,2019-12-31,Globalstar Inc.,8247277.0
1290,2019-12-31,SunCoke Energy Inc.,7961572.0
1291,2019-12-31,REV Group Inc.,7912125.0
1292,2019-12-31,Emerald Expositions Events Inc.,7724003.0
1293,2019-12-31,Loral Space & Communications Inc.,7705056.0
1294,2019-12-31,Progyny Inc.,7668487.0
1295,2019-12-31,Sciplay Corp. Class A,7346212.0
1296,2019-12-31,TherapeuticsMD Inc.,7283484.0
1297,2019-12-31,Option Care Health Inc.,7214421.0
1298,2019-12-31,Mistras Group Inc.,7176583.0
1299,2019-12-31,American Outdoor Brands Corp.,7049079.0
1300,2019-12-31,Clovis Oncology Inc.,7010594.0
1301,2019-12-31,Revolve Group Inc.,6745299.0
1302,2019-12-31,MobileIron Inc.,6595749.0
1303,2019-12-31,Diplomat Pharmacy Inc.,6368844.0
1304,2019-12-31,Stoke Therapeutics Inc.,6140031.0
1305,2019-12-31,Vista Outdoor Inc.,6083604.0
1306,2019-12-31,American Public Education Inc.,5898327.0
1307,2019-12-31,FutureFuel Corp.,5773690.0
1308,2019-12-31,Green Plains Inc.,5315820.0
1309,2019-12-31,Rush Enterprises Inc. Class B,5267154.0
1310,2019-12-31,Lands' End Inc.,5250168.0
1311,2019-12-31,Akcea Therapeutics Inc.,5207593.0
1312,2019-12-31,El Pollo Loco Holdings Inc.,5189205.0
1313,2019-12-31,Systemax Inc.,5083276.0
1314,2019-12-31,US Silica Holdings Inc.,4559770.0
1315,2019-12-31,Tupperware Brands Corp.,4407332.0
1316,2019-12-31,Owens & Minor Inc.,4262649.0
1317,2019-12-31,Modine Manufacturing Co.,4164984.0
1318,2019-12-31,Vivint Solar Inc.,4087344.0
1319,2019-12-31,Kiniksa Pharmaceuticals Ltd. Class A,4074250.0
1320,2019-12-31,Surgery Partners Inc.,4063334.0
1321,2019-12-31,Fossil Group Inc.,3869963.0
1322,2019-12-31,GAMCO Investors Inc. Class A,3475379.0
1323,2019-12-31,Revlon Inc. Class A,3375663.0
1324,2019-12-31,At Home Group Inc.,3083454.0
1325,2019-12-31,SecureWorks Corp. Class A,3071588.0
1326,2019-12-31,Puma Biotechnology Inc.,3060943.0
1327,2019-12-31,Donnelley Financial Solutions Inc.,3006576.0
1328,2019-12-31,Party City Holdco Inc.,2903442.0
1329,2019-12-31,Noble Corp. plc,2614472.0
1330,2019-12-31,Associated Capital Group Inc. Class A,2500921.0
1331,2019-12-31,Lexicon Pharmaceuticals Inc.,2500176.0
1332,2019-12-31,Greenlight Capital Re Ltd. Class A,2062400.0
1333,2019-12-31,Resolute Forest Products Inc.,1983093.0
1334,2019-12-31,CONSOL Energy Inc.,1974027.0
1335,2019-12-31,Akorn Inc.,1923375.0
1336,2019-12-31,Exterran Corp.,1919853.0
1337,2019-12-31,Alder BioPharmaceuticals CVR Exp. 12/31/2024,1577581.0
1338,2019-12-31,Extraction Oil & Gas Inc.,1468068.0
1339,2019-12-31,Contura Energy Inc.,1345255.0
1340,2019-12-31,McDermott International Inc.,1265044.0
1341,2019-12-31,Urstadt Biddle Properties Inc.,1168217.0
1342,2019-12-31,Garrett Motion Inc.,976513.0
1343,2019-12-31,Biglari Holdings Inc.,928200.0
1344,2019-12-31,Quad/Graphics Inc.,888183.0
1345,2019-12-31,Vir Biotechnology Inc.,549100.0
1346,2019-12-31,Spirit MTA REIT,406375.0
1347,2019-12-31,Castlight Health Inc. Class B,261680.0
1348,2019-12-31,Casa Systems Inc.,149040.0
1349,2019-12-31,Ribbon Communications Inc.,102368.0
1350,2019-12-31,FTS International Inc.,77794.0
1351,2019-12-31,Unit Corp.,47427.0
1352,2019-12-31,AMAG Pharmaceuticals Inc.,33139.0
1353,2019-12-31,Altisource Portfolio Solutions SA,19775.0
1354,2019-12-31,Synergy Pharmaceuticals Inc.,12807.0
1355,2019-12-31,Ashford Inc.,614.0
1356,2019-12-31,Dorian LPG Ltd.,310.0
