,date,holding,marketValue
1036,2019-12-31,Zillow Group Inc.,86005745.0
1037,2019-12-31,BancorpSouth Bank,85703441.0
1038,2019-12-31,MyoKardia Inc.,85532880.0
1039,2019-12-31,Navient Corp.,85418317.0
1040,2019-12-31,KB Home,85328290.0
1041,2019-12-31,Columbia Sportswear Co.,85314691.0
1042,2019-12-31,Beyond Meat Inc.,85212011.0
1043,2019-12-31,Barnes Group Inc.,84845608.0
1044,2019-12-31,Home BancShares Inc./AR,84632820.0
1045,2019-12-31,Dick's Sporting Goods Inc.,84552923.0
1046,2019-12-31,Ormat Technologies Inc.,84519764.0
1047,2019-12-31,Spectrum Brands Holdings Inc,84140052.0
1048,2019-12-31,Zscaler Inc.,84002157.0
1049,2019-12-31,Teradata Corp.,83997889.0
1050,2019-12-31,Agios Pharmaceuticals Inc.,83865140.0
1051,2019-12-31,Columbia Banking System Inc.,83761464.0
1052,2019-12-31,Novanta Inc.,83728890.0
1053,2019-12-31,Cathay General Bancorp,83574732.0
1054,2019-12-31,South State Corp.,83432073.0
1055,2019-12-31,Legg Mason Inc.,83244695.0
1056,2019-12-31,Atlantic Union Bankshares Corp.,83197282.0
1057,2019-12-31,Chemours Co.,83054066.0
1058,2019-12-31,Hilton Grand Vacations Inc.,82855277.0
1059,2019-12-31,Acadia Healthcare Co. Inc.,82473068.0
1060,2019-12-31,Builders FirstSource Inc.,82350430.0
1061,2019-12-31,Retail Properties of America Inc.,82323315.0
1062,2019-12-31,GATX Corp.,82058948.0
1063,2019-12-31,Washington Federal Inc.,81946102.0
1064,2019-12-31,AMN Healthcare Services Inc.,81747044.0
1065,2019-12-31,Fulton Financial Corp.,81737880.0
1066,2019-12-31,Paramount Group Inc.,81691344.0
1067,2019-12-31,Ryder System Inc.,81594258.0
1068,2019-12-31,Brooks Automation Inc.,81466976.0
1069,2019-12-31,CVB Financial Corp.,81309728.0
1070,2019-12-31,Simmons First National Corp.,81286325.0
1071,2019-12-31,Ameris Bancorp,81280625.0
1072,2019-12-31,NeoGenomics Inc.,81053271.0
1073,2019-12-31,Piedmont Office Realty Trust Inc.,80543672.0
1074,2019-12-31,II-VI Inc.,80419684.0
1075,2019-12-31,Independent Bank Corp.,80150686.0
1076,2019-12-31,Brandywine Realty Trust,80150159.0
1077,2019-12-31,PolyOne Corp.,80141239.0
1078,2019-12-31,PTC Therapeutics Inc.,79979508.0
1079,2019-12-31,Texas Capital Bancshares Inc.,79920238.0
1080,2019-12-31,Vishay Intertechnology Inc.,79832880.0
1081,2019-12-31,Penn National Gaming Inc.,79656590.0
1082,2019-12-31,KAR Auction Services Inc.,79320699.0
1083,2019-12-31,Agree Realty Corp.,79292661.0
1084,2019-12-31,Cogent Communications Holdings Inc.,79019054.0
1085,2019-12-31,Quidel Corp.,78934411.0
1086,2019-12-31,PotlatchDeltic Corp.,78785107.0
1087,2019-12-31,CNO Financial Group Inc.,78693700.0
1088,2019-12-31,EQT Corp.,78568105.0
1089,2019-12-31,Watts Water Technologies Inc.,78536958.0
1090,2019-12-31,Sensient Technologies Corp.,78475596.0
1091,2019-12-31,Power Integrations Inc.,78429300.0
1092,2019-12-31,Moog Inc.,78321420.0
1093,2019-12-31,Qualys Inc.,78201644.0
1094,2019-12-31,Cannae Holdings Inc.,78196624.0
1095,2019-12-31,Universal Forest Products Inc.,78110610.0
1096,2019-12-31,Spirit Airlines Inc.,78062008.0
1097,2019-12-31,MGE Energy Inc.,77968113.0
1098,2019-12-31,Kennedy-Wilson Holdings Inc.,77767058.0
1099,2019-12-31,Apollo Commercial Real Estate Finance Inc.,77696670.0
1100,2019-12-31,J&J Snack Foods Corp.,77574906.0
1101,2019-12-31,Crocs Inc.,77560047.0
1102,2019-12-31,El Paso Electric Co.,77435470.0
1103,2019-12-31,Advanced Energy Industries Inc.,77218109.0
1104,2019-12-31,Olin Corp.,77211949.0
1105,2019-12-31,Equitrans Midstream Corp.,77179023.0
1106,2019-12-31,CommScope Holding Co. Inc.,77125814.0
1107,2019-12-31,Cargurus Inc.,77072450.0
1108,2019-12-31,Iridium Communications Inc.,76791176.0
1109,2019-12-31,TreeHouse Foods Inc.,76766285.0
1110,2019-12-31,Extended Stay America Inc.,76693619.0
1111,2019-12-31,Brady Corp. Class A,76293968.0
1112,2019-12-31,Axsome Therapeutics Inc.,76244228.0
1113,2019-12-31,American Equity Investment Life Holding Co.,76221205.0
1114,2019-12-31,Westlake Chemical Corp.,76099001.0
1115,2019-12-31,World Fuel Services Corp.,75766207.0
1116,2019-12-31,WD-40 Co.,75158777.0
1117,2019-12-31,Summit Materials Inc.,75098962.0
1118,2019-12-31,Ares Management Corp. Class A,74803171.0
1119,2019-12-31,Apergy Corp.,74549420.0
1120,2019-12-31,Anixter International Inc.,74473902.0
1121,2019-12-31,Fluor Corp.,74152692.0
1122,2019-12-31,HB Fuller Co.,74106245.0
1123,2019-12-31,Integer Holdings Corp.,74070400.0
1124,2019-12-31,Graham Holdings Co.,73989930.0
1125,2019-12-31,Commercial Metals Co.,73978312.0
1126,2019-12-31,Proto Labs Inc.,73799838.0
1127,2019-12-31,Wolverine World Wide Inc.,73726522.0
1128,2019-12-31,Allegheny Technologies Inc.,73703414.0
1129,2019-12-31,Investors Bancorp Inc.,73651560.0
1130,2019-12-31,Lexington Realty Trust Class B,73395372.0
1131,2019-12-31,Dana Inc.,73384566.0
1132,2019-12-31,Applied Industrial Technologies Inc.,73354999.0
1133,2019-12-31,Everbridge Inc.,73304393.0
1134,2019-12-31,Audentes Therapeutics Inc.,73275636.0
1135,2019-12-31,First Midwest Bancorp Inc./IL,73258991.0
1136,2019-12-31,Pattern Energy Group Inc. Class A,73241358.0
1137,2019-12-31,HMS Holdings Corp.,73084028.0
1138,2019-12-31,Continental Resources Inc./OK,72870281.0
1139,2019-12-31,Halozyme Therapeutics Inc.,72219343.0
1140,2019-12-31,Allakos Inc.,72114284.0
1141,2019-12-31,Elastic NV,72114122.0
1142,2019-12-31,LCI Industries,71585659.0
1143,2019-12-31,BOK Financial Corp.,71551146.0
1144,2019-12-31,Lattice Semiconductor Corp.,71358533.0
1145,2019-12-31,Select Medical Holdings Corp.,71347019.0
1146,2019-12-31,Wingstop Inc.,71305743.0
1147,2019-12-31,Cantel Medical Corp.,71267546.0
1148,2019-12-31,National Vision Holdings Inc.,71264471.0
1149,2019-12-31,ABM Industries Inc.,71146401.0
1150,2019-12-31,Empire State Realty Trust Inc.,71115158.0
1151,2019-12-31,Rapid7 Inc.,71024397.0
1152,2019-12-31,Innospec Inc.,70957461.0
1153,2019-12-31,Premier Inc.,70848972.0
1154,2019-12-31,Element Solutions Inc.,70815501.0
1155,2019-12-31,Columbia Property Trust Inc.,70654284.0
1156,2019-12-31,United Community Banks Inc./GA,70652730.0
1157,2019-12-31,Belden Inc.,70564560.0
1158,2019-12-31,California Water Service Group,70519901.0
1159,2019-12-31,Fox Factory Holding Corp.,70428633.0
1160,2019-12-31,Delek US Holdings Inc.,70115522.0
1161,2019-12-31,Acacia Communications Inc.,70047730.0
1162,2019-12-31,Monro Inc.,69963116.0
1163,2019-12-31,Xenia Hotels & Resorts Inc.,69956864.0
1164,2019-12-31,International Bancshares Corp.,69885813.0
1165,2019-12-31,Amicus Therapeutics Inc.,69655990.0
1166,2019-12-31,Insight Enterprises Inc.,69504650.0
1167,2019-12-31,WESCO International Inc.,69488557.0
1168,2019-12-31,Evercore Inc.,69342442.0
1169,2019-12-31,Herman Miller Inc.,69138375.0
1170,2019-12-31,Telephone & Data Systems Inc.,69047434.0
1171,2019-12-31,Cabot Corp.,68818369.0
1172,2019-12-31,Simply Good Foods Co.,68535614.0
1173,2019-12-31,Acceleron Pharma Inc.,68458629.0
1174,2019-12-31,First Financial Bancorp,68413146.0
1175,2019-12-31,Chart Industries Inc.,68353467.0
1176,2019-12-31,Visteon Corp.,68048050.0
1177,2019-12-31,WesBanco Inc.,67726180.0
1178,2019-12-31,Saia Inc.,67712487.0
1179,2019-12-31,Washington REIT,67658032.0
1180,2019-12-31,Carpenter Technology Corp.,67584763.0
1181,2019-12-31,Fabrinet,67456294.0
1182,2019-12-31,Enstar Group Ltd.,67404090.0
1183,2019-12-31,TriNet Group Inc.,67316819.0
1184,2019-12-31,Silgan Holdings Inc.,67143429.0
1185,2019-12-31,WSFS Financial Corp.,66860093.0
1186,2019-12-31,Emergent BioSolutions Inc.,66824089.0
1187,2019-12-31,Natera Inc.,66623087.0
1188,2019-12-31,Korn Ferry,66543662.0
1189,2019-12-31,Kontoor Brands Inc.,66352808.0
1190,2019-12-31,LendingTree Inc.,66328343.0
1191,2019-12-31,Altra Industrial Motion Corp.,66301415.0
1192,2019-12-31,Invesco Mortgage Capital Inc.,66157843.0
1193,2019-12-31,Zogenix Inc.,66055122.0
1194,2019-12-31,Yelp Inc.,66009816.0
1195,2019-12-31,First BanCorp/Puerto Rico,65795882.0
1196,2019-12-31,Albany International Corp.,65787261.0
1197,2019-12-31,Box Inc.,65719826.0
1198,2019-12-31,Boyd Gaming Corp.,65619857.0
1199,2019-12-31,Colony Capital Inc.,65375191.0
1200,2019-12-31,John Wiley & Sons Inc.,65345814.0
1201,2019-12-31,Taylor Morrison Home Corp.,65341092.0
1202,2019-12-31,Franklin Electric Co. Inc.,65290633.0
1203,2019-12-31,Diodes Inc.,65164396.0
1204,2019-12-31,Bottomline Technologies DE Inc.,65091733.0
1205,2019-12-31,Rogers Corp.,64993809.0
1206,2019-12-31,Blackline Inc.,64969570.0
1207,2019-12-31,ESCO Technologies Inc.,64874320.0
1208,2019-12-31,Sprouts Farmers Market Inc.,64603632.0
1209,2019-12-31,ExlService Holdings Inc.,64524381.0
1210,2019-12-31,Sanmina Corp.,64393182.0
1211,2019-12-31,PROS Holdings Inc.,64383321.0
1212,2019-12-31,Cushman & Wakefield plc,64324578.0
1213,2019-12-31,Advanced Disposal Services Inc.,64319622.0
1214,2019-12-31,American Assets Trust Inc.,64287356.0
1215,2019-12-31,ArQule Inc.,64191959.0
1216,2019-12-31,Urban Edge Properties,64073149.0
1217,2019-12-31,Nu Skin Enterprises Inc.,64019694.0
1218,2019-12-31,Ensign Group Inc.,63970294.0
1219,2019-12-31,Varonis Systems Inc.,63936291.0
1220,2019-12-31,Ultragenyx Pharmaceutical Inc.,63868577.0
1221,2019-12-31,NMI Holdings Inc.,63629087.0
1222,2019-12-31,Allegiant Travel Co.,63602048.0
1223,2019-12-31,DiamondRock Hospitality Co.,63525994.0
1224,2019-12-31,Plexus Corp.,63472499.0
1225,2019-12-31,Northwest Natural Holding Co.,63362235.0
1226,2019-12-31,Medpace Holdings Inc.,63349802.0
1227,2019-12-31,Glaukos Corp.,63312224.0
1228,2019-12-31,Cleveland-Cliffs Inc.,63310750.0
1229,2019-12-31,American Eagle Outfitters Inc.,63289027.0
1230,2019-12-31,Enphase Energy Inc.,63211501.0
1231,2019-12-31,Cadence BanCorp Class A,63049940.0
1232,2019-12-31,SPX Corp.,63017577.0
1233,2019-12-31,MEDNAX Inc.,63006878.0
1234,2019-12-31,Arena Pharmaceuticals Inc.,63004353.0
1235,2019-12-31,Momenta Pharmaceuticals Inc.,62982027.0
1236,2019-12-31,First Merchants Corp.,62697466.0
1237,2019-12-31,Genworth Financial Inc.,62638391.0
1238,2019-12-31,Meritage Homes Corp.,62597173.0
1239,2019-12-31,Acadia Realty Trust,62317128.0
1240,2019-12-31,Quaker Chemical Corp.,62244497.0
1241,2019-12-31,PennyMac Mortgage Investment Trust,62061757.0
1242,2019-12-31,Beacon Roofing Supply Inc.,62014880.0
1243,2019-12-31,Hillenbrand Inc.,61682425.0
1244,2019-12-31,Domtar Corp.,61566897.0
1245,2019-12-31,TRI Pointe Group Inc.,61431208.0
1246,2019-12-31,Arcosa Inc.,61065932.0
1247,2019-12-31,LivePerson Inc.,60982401.0
1248,2019-12-31,SITE Centers Corp.,60777695.0
1249,2019-12-31,Argo Group International Holdings Ltd.,60666473.0
1250,2019-12-31,ManTech International Corp./VA,60603358.0
1251,2019-12-31,Asbury Automotive Group Inc.,60166943.0
1252,2019-12-31,Cloudera Inc.,60046248.0
1253,2019-12-31,HEICO Corp.,60044498.0
1254,2019-12-31,Sally Beauty Holdings Inc.,59907578.0
1255,2019-12-31,Dorman Products Inc.,59838411.0
1256,2019-12-31,Otter Tail Corp.,59818552.0
1257,2019-12-31,Sinclair Broadcast Group Inc.,59704639.0
1258,2019-12-31,Cimpress plc,59691951.0
1259,2019-12-31,Kinsale Capital Group Inc.,59579775.0
1260,2019-12-31,Insmed Inc.,59529282.0
1261,2019-12-31,Antero Midstream Corp.,59103892.0
1262,2019-12-31,Deluxe Corp.,59034294.0
1263,2019-12-31,First Citizens BancShares Inc./NC,58920969.0
1264,2019-12-31,Synaptics Inc.,58811139.0
1265,2019-12-31,SPX FLOW Inc.,58774483.0
1266,2019-12-31,Prestige Consumer Healthcare Inc.,58734639.0
1267,2019-12-31,Deciphera Pharmaceuticals Inc.,58696303.0
1268,2019-12-31,eHealth Inc.,58524250.0
1269,2019-12-31,Bed Bath & Beyond Inc.,58466976.0
1270,2019-12-31,Compass Minerals International Inc.,58268372.0
1271,2019-12-31,AAON Inc.,58158782.0
1272,2019-12-31,Trinity Industries Inc.,58089992.0
1273,2019-12-31,Stepan Co.,57908308.0
1274,2019-12-31,Casella Waste Systems Inc.,57852852.0
1275,2019-12-31,Triton International Ltd./Bermuda,57835298.0
1276,2019-12-31,CoreCivic Inc.,57800023.0
1277,2019-12-31,EchoStar Corp.,57760641.0
1278,2019-12-31,Newmark Group Inc.,57733050.0
1279,2019-12-31,Heron Therapeutics Inc.,57575118.0
1280,2019-12-31,Retail Opportunity Investments Corp.,57405702.0
1281,2019-12-31,Trustmark Corp.,57235318.0
1282,2019-12-31,Laureate Education Inc.,57224188.0
1283,2019-12-31,Houlihan Lokey Inc.,57175457.0
1284,2019-12-31,Hannon Armstrong Sustainable Infrastructure Capital Inc.,57105759.0
1285,2019-12-31,Hain Celestial Group Inc.,56938184.0
1286,2019-12-31,CareTrust REIT Inc.,56899582.0
1287,2019-12-31,Four Corners Property Trust Inc.,56842260.0
1288,2019-12-31,Freshpet Inc.,56771308.0
1289,2019-12-31,Essential Properties Realty Trust Inc.,56735508.0
1290,2019-12-31,Callaway Golf Co.,56684772.0
1291,2019-12-31,Forward Air Corp.,56671461.0
1292,2019-12-31,Terex Corp.,56667647.0
1293,2019-12-31,Matador Resources Co.,56586452.0
1294,2019-12-31,National Storage Affiliates Trust,56545007.0
1295,2019-12-31,Shenandoah Telecommunications Co.,56476629.0
1296,2019-12-31,Santander Consumer USA Holdings Inc.,56476316.0
1297,2019-12-31,Diversified Healthcare Trust,56388535.0
1298,2019-12-31,Minerals Technologies Inc.,56365655.0
1299,2019-12-31,SJW Group,56276749.0
1300,2019-12-31,SailPoint Technologies Holding Inc.,56212793.0
1301,2019-12-31,EVERTEC Inc.,56201470.0
1302,2019-12-31,ProAssurance Corp.,56050249.0
1303,2019-12-31,Great Western Bancorp Inc.,56035759.0
1304,2019-12-31,Cubic Corp.,56020045.0
1305,2019-12-31,Welbilt Inc.,56017172.0
1306,2019-12-31,Ironwood Pharmaceuticals Inc.,55936326.0
1307,2019-12-31,Patterson-UTI Energy Inc.,55409393.0
1308,2019-12-31,FormFactor Inc.,55243800.0
1309,2019-12-31,Meritor Inc.,54970820.0
1310,2019-12-31,Independent Bank Group Inc.,54938157.0
1311,2019-12-31,Federal Signal Corp.,54751115.0
1312,2019-12-31,Renasant Corp.,54572267.0
1313,2019-12-31,GEO Group Inc.,54568119.0
1314,2019-12-31,Adtalem Global Education Inc.,54500850.0
1315,2019-12-31,Myriad Genetics Inc.,54487856.0
1316,2019-12-31,SPS Commerce Inc.,54384422.0
1317,2019-12-31,BMC Stock Holdings Inc.,54371222.0
1318,2019-12-31,United States Steel Corp.,54365889.0
1319,2019-12-31,Bloomin' Brands Inc.,54053844.0
1320,2019-12-31,Knowles Corp.,53992080.0
1321,2019-12-31,Walker & Dunlop Inc.,53828313.0
1322,2019-12-31,Banner Corp.,53683707.0
1323,2019-12-31,MDC Holdings Inc.,53636208.0
1324,2019-12-31,Atkore International Group Inc.,53631106.0
1325,2019-12-31,Badger Meter Inc.,53621726.0
1326,2019-12-31,Mack-Cali Realty Corp.,53604261.0
1327,2019-12-31,SVMK Inc.,53382729.0
1328,2019-12-31,Progress Software Corp.,53240466.0
1329,2019-12-31,Mueller Water Products Inc.,53225726.0
1330,2019-12-31,Gray Television Inc.,53153576.0
1331,2019-12-31,Callon Petroleum Co.,53114317.0
1332,2019-12-31,Ambarella Inc.,52955723.0
1333,2019-12-31,CommVault Systems Inc.,52782648.0
1334,2019-12-31,O-I Glass Inc.,52781935.0
1335,2019-12-31,Pacific Premier Bancorp Inc.,52542273.0
1336,2019-12-31,McGrath RentCorp,52456000.0
1337,2019-12-31,Kodiak Sciences Inc.,52303621.0
1338,2019-12-31,Capitol Federal Financial Inc.,51853858.0
1339,2019-12-31,Jack in the Box Inc.,51789135.0
1340,2019-12-31,Kaman Corp.,51774491.0
1341,2019-12-31,Hope Bancorp Inc.,51494863.0
1342,2019-12-31,Healthcare Services Group Inc.,51464160.0
1343,2019-12-31,Redwood Trust Inc.,51118177.0
1344,2019-12-31,Appfolio Inc.,50892007.0
1345,2019-12-31,Masonite International Corp.,50882199.0
1346,2019-12-31,Pacira BioSciences Inc.,50823338.0
1347,2019-12-31,Kratos Defense & Security Solutions Inc.,50777394.0
1348,2019-12-31,Epizyme Inc.,50728718.0
1349,2019-12-31,Taubman Centers Inc.,50710837.0
1350,2019-12-31,Global Net Lease Inc.,50664834.0
1351,2019-12-31,WW International Inc.,50460279.0
1352,2019-12-31,iRhythm Technologies Inc.,50396201.0
1353,2019-12-31,Horace Mann Educators Corp.,50311819.0
1354,2019-12-31,New York Mortgage Trust Inc.,50273664.0
1355,2019-12-31,Harsco Corp.,50245579.0
1356,2019-12-31,Towne Bank/Portsmouth VA,50223112.0
1357,2019-12-31,Verra Mobility Corp. Class A,50109410.0
1358,2019-12-31,Comfort Systems USA Inc.,50083647.0
1359,2019-12-31,Covanta Holding Corp.,50025863.0
1360,2019-12-31,Dynatrace Inc.,49960391.0
1361,2019-12-31,Coeur Mining Inc.,49645411.0
1362,2019-12-31,Xencor Inc.,49614900.0
1363,2019-12-31,Kaiser Aluminum Corp.,49599988.0
1364,2019-12-31,Avis Budget Group Inc.,49554718.0
1365,2019-12-31,Group 1 Automotive Inc.,49469700.0
1366,2019-12-31,First Interstate BancSystem Inc.,49436214.0
1367,2019-12-31,Steelcase Inc.,49383872.0
1368,2019-12-31,Magellan Health Inc.,49365812.0
1369,2019-12-31,Easterly Government Properties Inc.,49363383.0
1370,2019-12-31,LTC Properties Inc.,49343703.0
1371,2019-12-31,Advanced Drainage Systems Inc.,48791818.0
1372,2019-12-31,Portola Pharmaceuticals Inc.,48778363.0
1373,2019-12-31,CSG Systems International Inc.,48734197.0
1374,2019-12-31,Patterson Cos. Inc.,48709181.0
1375,2019-12-31,Cavco Industries Inc.,48627933.0
1376,2019-12-31,NetScout Systems Inc.,48451321.0
1377,2019-12-31,OSI Systems Inc.,48447780.0
1378,2019-12-31,Heartland Financial USA Inc.,48330816.0
1379,2019-12-31,Ligand Pharmaceuticals Inc.,48326735.0
1380,2019-12-31,BGC Partners Inc.,48307121.0
1381,2019-12-31,Ladder Capital Corp.,48222399.0
1382,2019-12-31,8x8 Inc.,48193343.0
1383,2019-12-31,InterDigital Inc.,48181965.0
1384,2019-12-31,Dril-Quip Inc.,48169440.0
1385,2019-12-31,Hilltop Holdings Inc.,48146162.0
1386,2019-12-31,Shake Shack Inc.,48132500.0
1387,2019-12-31,Matson Inc.,48044774.0
1388,2019-12-31,Westamerica Bancorporation,48018772.0
1389,2019-12-31,ServisFirst Bancshares Inc.,48003642.0
1390,2019-12-31,Mueller Industries Inc.,47938341.0
1391,2019-12-31,Vonage Holdings Corp.,47924182.0
1392,2019-12-31,Winnebago Industries Inc.,47643642.0
1393,2019-12-31,Edgewell Personal Care Co.,47537284.0
1394,2019-12-31,Core Laboratories NV,47403363.0
1395,2019-12-31,Hecla Mining Co.,47384854.0
1396,2019-12-31,Aircastle Ltd.,47183956.0
1397,2019-12-31,AMC Networks Inc.,47177220.0
1398,2019-12-31,FGL Holdings,47037280.0
1399,2019-12-31,Werner Enterprises Inc.,46995029.0
1400,2019-12-31,Mobile Mini Inc.,46912905.0
1401,2019-12-31,Hostess Brands Inc.,46864703.0
1402,2019-12-31,Hub Group Inc.,46795509.0
1403,2019-12-31,PriceSmart Inc.,46722496.0
1404,2019-12-31,Northwest Bancshares Inc.,46630354.0
1405,2019-12-31,Kite Realty Group Trust,46486654.0
1406,2019-12-31,ICF International Inc.,46445385.0
1407,2019-12-31,Redfin Corp.,46412003.0
1408,2019-12-31,NBT Bancorp Inc.,46321670.0
1409,2019-12-31,Gibraltar Industries Inc.,46246065.0
1410,2019-12-31,Merit Medical Systems Inc.,46228453.0
1411,2019-12-31,Avanos Medical Inc.,46187704.0
1412,2019-12-31,Cactus Inc.,45990036.0
1413,2019-12-31,Artisan Partners Asset Management Inc.,45909396.0
1414,2019-12-31,Urban Outfitters Inc.,45880317.0
1415,2019-12-31,SeaWorld Entertainment Inc.,45784769.0
1416,2019-12-31,PDC Energy Inc.,45733357.0
1417,2019-12-31,Red Rock Resorts Inc.,45596178.0
1418,2019-12-31,Pilgrim's Pride Corp.,45577753.0
1419,2019-12-31,Cardtronics plc,45571442.0
1420,2019-12-31,Chesapeake Utilities Corp.,45493184.0
1421,2019-12-31,Chesapeake Energy Corp.,45428914.0
1422,2019-12-31,Cardiovascular Systems Inc.,45409930.0
1423,2019-12-31,Penske Automotive Group Inc.,45301855.0
1424,2019-12-31,Instructure Inc.,45272950.0
1425,2019-12-31,HNI Corp.,45090977.0
1426,2019-12-31,Skyline Champion Corp.,45004680.0
1427,2019-12-31,PRA Group Inc.,44980637.0
1428,2019-12-31,Allscripts Healthcare Solutions Inc.,44933472.0
1429,2019-12-31,Huron Consulting Group Inc.,44901167.0
1430,2019-12-31,American Woodmark Corp.,44873354.0
1431,2019-12-31,ChemoCentryx Inc.,44780488.0
1432,2019-12-31,Brinker International Inc.,44627100.0
1433,2019-12-31,Broadmark Realty Capital Inc.,44623751.0
1434,2019-12-31,STAAR Surgical Co.,44528772.0
1435,2019-12-31,Moelis & Co.,44478956.0
1436,2019-12-31,Cheesecake Factory Inc.,44293988.0
1437,2019-12-31,Intra-Cellular Therapies Inc.,44149422.0
1438,2019-12-31,Hertz Global Holdings Inc.,44149093.0
1439,2019-12-31,Axos Financial Inc.,44144818.0
1440,2019-12-31,Actuant Corp. Class A,44112729.0
1441,2019-12-31,Worthington Industries Inc.,44066121.0
1442,2019-12-31,Esperion Therapeutics Inc.,44058460.0
1443,2019-12-31,Alarm.com Holdings Inc.,43998616.0
1444,2019-12-31,Office Properties Income Trust,43890930.0
1445,2019-12-31,Vector Group Ltd.,43711976.0
1446,2019-12-31,AAR Corp.,43636460.0
1447,2019-12-31,Ra Pharmaceuticals Inc.,43444462.0
1448,2019-12-31,Rambus Inc.,43429792.0
1449,2019-12-31,Uniti Group Inc.,43050900.0
1450,2019-12-31,Archrock Inc.,42859656.0
1451,2019-12-31,JELD-WEN Holding Inc.,42741018.0
1452,2019-12-31,S&T Bancorp Inc.,42733306.0
1453,2019-12-31,Rush Enterprises Inc.,42716109.0
1454,2019-12-31,Aimmune Therapeutics Inc.,42643324.0
1455,2019-12-31,Papa John's International Inc.,42634712.0
1456,2019-12-31,Berkshire Hills Bancorp Inc.,42506376.0
1457,2019-12-31,Clearway Energy Inc.,42465909.0
1458,2019-12-31,National General Holdings Corp.,42243045.0
1459,2019-12-31,La-Z-Boy Inc.,42186128.0
1460,2019-12-31,Avaya Holdings Corp.,42167183.0
1461,2019-12-31,BioTelemetry Inc.,42134667.0
1462,2019-12-31,Eagle Bancorp Inc.,42107015.0
1463,2019-12-31,Office Depot Inc.,42057718.0
1464,2019-12-31,Oceaneering International Inc.,42030440.0
1465,2019-12-31,Scientific Games Corp.,42029469.0
1466,2019-12-31,Industrial Logistics Properties Trust,41920042.0
1467,2019-12-31,Apellis Pharmaceuticals Inc.,41837484.0
1468,2019-12-31,Onto Innovation Inc.,41669522.0
1469,2019-12-31,Fitbit Inc.,41593054.0
1470,2019-12-31,G-III Apparel Group Ltd.,41489080.0
1471,2019-12-31,Editas Medicine Inc.,41331977.0
1472,2019-12-31,Greif Inc. Class A,41306403.0
1473,2019-12-31,Gentherm Inc.,41205106.0
1474,2019-12-31,First Commonwealth Financial Corp.,41182195.0
1475,2019-12-31,US Physical Therapy Inc.,41139471.0
1476,2019-12-31,Resideo Technologies Inc.,41122770.0
1477,2019-12-31,Calavo Growers Inc.,41104941.0
1478,2019-12-31,Cooper Tire & Rubber Co.,41024439.0
1479,2019-12-31,Boise Cascade Co.,41019281.0
1480,2019-12-31,Cohen & Steers Inc.,40998409.0
1481,2019-12-31,NIC Inc.,40993543.0
1482,2019-12-31,Perficient Inc.,40930523.0
1483,2019-12-31,Magnolia Oil & Gas Corp. Class A,40905329.0
1484,2019-12-31,Navistar International Corp.,40871557.0
1485,2019-12-31,2U Inc.,40839904.0
1486,2019-12-31,Infinera Corp.,40801794.0
1487,2019-12-31,Invitae Corp.,40792141.0
1488,2019-12-31,Alexander & Baldwin Inc.,40790738.0
1489,2019-12-31,Seacoast Banking Corp. of Florida,40759440.0
1490,2019-12-31,TTM Technologies Inc.,40356816.0
1491,2019-12-31,Turning Point Therapeutics Inc.,40356445.0
1492,2019-12-31,Installed Building Products Inc.,40338881.0
1493,2019-12-31,iRobot Corp.,40299505.0
1494,2019-12-31,Dycom Industries Inc.,40267562.0
1495,2019-12-31,Universal Health Realty Income Trust,40250490.0
1496,2019-12-31,Veritex Holdings Inc.,40221597.0
1497,2019-12-31,American Finance Trust Inc.,40191232.0
1498,2019-12-31,Hamilton Lane Inc.,39967104.0
1499,2019-12-31,Methode Electronics Inc.,39849312.0
1500,2019-12-31,Viad Corp.,39693240.0
1501,2019-12-31,Evoqua Water Technologies Corp.,39673891.0
1502,2019-12-31,Alamo Group Inc.,39592946.0
1503,2019-12-31,Sykes Enterprises Inc.,39590138.0
1504,2019-12-31,Arbor Realty Trust Inc.,39457176.0
1505,2019-12-31,Park National Corp.,39428278.0
1506,2019-12-31,KEMET Corp.,39414447.0
1507,2019-12-31,Rent-A-Center Inc./TX,39369397.0
1508,2019-12-31,US Ecology Inc.,39350714.0
1509,2019-12-31,TriMas Corp.,39340083.0
1510,2019-12-31,Provident Financial Services Inc.,39064334.0
1511,2019-12-31,Pluralsight Inc. Class A,38970290.0
1512,2019-12-31,LGI Homes Inc.,38955704.0
1513,2019-12-31,Helix Energy Solutions Group Inc.,38897987.0
1514,2019-12-31,TerraForm Power Inc.,38892731.0
1515,2019-12-31,EnPro Industries Inc.,38773613.0
1516,2019-12-31,MaxLinear Inc.,38662161.0
1517,2019-12-31,Mercury General Corp.,38641282.0
1518,2019-12-31,Dine Brands Global Inc.,38625912.0
1519,2019-12-31,Helios Technologies Inc.,38599045.0
1520,2019-12-31,Brookdale Senior Living Inc.,38570687.0
1521,2019-12-31,Seritage Growth Properties,38564936.0
1522,2019-12-31,Tanger Factory Outlet Centers Inc.,38541340.0
1523,2019-12-31,REGENXBIO Inc.,38418552.0
1524,2019-12-31,CBIZ Inc.,38397079.0
1525,2019-12-31,GCP Applied Technologies Inc.,38377788.0
1526,2019-12-31,Stamps.com Inc.,38346204.0
1527,2019-12-31,Addus HomeCare Corp.,38278625.0
1528,2019-12-31,AeroVironment Inc.,38180757.0
1529,2019-12-31,Stitch Fix Inc. Class A,37972797.0
