,date,holding,marketValue
1019,2019-12-31,Sandy Spring Bancorp Inc.,19605476.0
1020,2019-12-31,Tanger Factory Outlet Centers Inc.,19507366.0
1021,2019-12-31,AeroVironment Inc.,19502123.0
1022,2019-12-31,Arbor Realty Trust Inc.,19482909.0
1023,2019-12-31,Rent-A-Center Inc./TX,19480439.0
1024,2019-12-31,Tennant Co.,19449923.0
1025,2019-12-31,Gentherm Inc.,19397320.0
1026,2019-12-31,Monmouth Real Estate Investment Corp.,19357110.0
1027,2019-12-31,Sleep Number Corp.,19293808.0
1028,2019-12-31,Coca-Cola Consolidated Inc.,19272224.0
1029,2019-12-31,Actuant Corp. Class A,19193715.0
1030,2019-12-31,Safety Insurance Group Inc.,19158151.0
1031,2019-12-31,Dine Brands Global Inc.,19097850.0
1032,2019-12-31,R1 RCM Inc.,19064284.0
1033,2019-12-31,OceanFirst Financial Corp.,19049341.0
1034,2019-12-31,Flagstar Bancorp Inc.,19025168.0
1035,2019-12-31,Cohen & Steers Inc.,18995067.0
1036,2019-12-31,Mercury General Corp.,18985793.0
1037,2019-12-31,Evoqua Water Technologies Corp.,18983750.0
1038,2019-12-31,Seritage Growth Properties Class A,18958561.0
1039,2019-12-31,City Holding Co.,18872184.0
1040,2019-12-31,Southwestern Energy Co.,18852480.0
1041,2019-12-31,Virtusa Corp.,18851795.0
1042,2019-12-31,Schweitzer-Mauduit International Inc.,18833817.0
1043,2019-12-31,AtriCure Inc.,18823615.0
1044,2019-12-31,Viad Corp.,18808133.0
1045,2019-12-31,Cal-Maine Foods Inc.,18763317.0
1046,2019-12-31,Benchmark Electronics Inc.,18730873.0
1047,2019-12-31,Addus HomeCare Corp.,18709114.0
1048,2019-12-31,Perdoceo Education Corp.,18682916.0
1049,2019-12-31,Inter Parfums Inc.,18675273.0
1050,2019-12-31,Oxford Industries Inc.,18664715.0
1051,2019-12-31,Granite Construction Inc.,18654505.0
1052,2019-12-31,Covetrus Inc.,18647719.0
1053,2019-12-31,Valaris plc Class A,18629068.0
1054,2019-12-31,REGENXBIO Inc.,18583828.0
1055,2019-12-31,AMERISAFE Inc.,18583087.0
1056,2019-12-31,Summit Hotel Properties Inc.,18551487.0
1057,2019-12-31,Tactile Systems Technology Inc.,18478095.0
1058,2019-12-31,Helios Technologies Inc.,18453675.0
1059,2019-12-31,Blucora Inc.,18442711.0
1060,2019-12-31,Medifast Inc.,18426644.0
1061,2019-12-31,Brookdale Senior Living Inc.,18416822.0
1062,2019-12-31,James River Group Holdings Ltd.,18409826.0
1063,2019-12-31,Archrock Inc.,18391111.0
1064,2019-12-31,Triumph Group Inc.,18287848.0
1065,2019-12-31,Allogene Therapeutics Inc.,18256770.0
1066,2019-12-31,SeaWorld Entertainment Inc.,18249073.0
1067,2019-12-31,Boot Barn Holdings Inc.,18246435.0
1068,2019-12-31,Employers Holdings Inc.,18237444.0
1069,2019-12-31,Continental Building Products Inc.,18228406.0
1070,2019-12-31,Meta Financial Group Inc.,18082892.0
1071,2019-12-31,Enterprise Financial Services Corp.,18081112.0
1072,2019-12-31,Appian Corp. Class A,18055868.0
1073,2019-12-31,Independence Realty Trust Inc.,18036367.0
1074,2019-12-31,NOW Inc.,18008054.0
1075,2019-12-31,Brookline Bancorp Inc.,17990023.0
1076,2019-12-31,Inogen Inc.,17987736.0
1077,2019-12-31,Corcept Therapeutics Inc.,17896287.0
1078,2019-12-31,Livent Corp.,17884146.0
1079,2019-12-31,Meredith Corp.,17877073.0
1080,2019-12-31,Central Garden & Pet Co. Class A,17863769.0
1081,2019-12-31,Core-Mark Holding Co. Inc.,17816139.0
1082,2019-12-31,Infinera Corp.,17806323.0
1083,2019-12-31,Cardlytics Inc.,17787368.0
1084,2019-12-31,Dave & Buster's Entertainment Inc.,17750681.0
1085,2019-12-31,Lakeland Financial Corp.,17737908.0
1086,2019-12-31,MACOM Technology Solutions Holdings Inc.,17699214.0
1087,2019-12-31,Magnolia Oil & Gas Corp. Class A,17696990.0
1088,2019-12-31,TerraForm Power Inc. Class A,17669659.0
1089,2019-12-31,GCP Applied Technologies Inc.,17651143.0
1090,2019-12-31,ForeScout Technologies Inc.,17542522.0
1091,2019-12-31,AZZ Inc.,17525422.0
1092,2019-12-31,Materion Corp.,17500118.0
1093,2019-12-31,Ferro Corp.,17453946.0
1094,2019-12-31,SolarWinds Corp.,17409138.0
1095,2019-12-31,First Bancorp/Southern Pines NC,17380566.0
1096,2019-12-31,American Axle & Manufacturing Holdings Inc.,17374947.0
1097,2019-12-31,Kadant Inc.,17372251.0
1098,2019-12-31,Apellis Pharmaceuticals Inc.,17346199.0
1099,2019-12-31,Patrick Industries Inc.,17336504.0
1100,2019-12-31,Denali Therapeutics Inc.,17310202.0
1101,2019-12-31,OFG Bancorp,17301290.0
1102,2019-12-31,RPT Realty,17290751.0
1103,2019-12-31,Virtu Financial Inc. Class A,17274061.0
1104,2019-12-31,Knoll Inc.,17249498.0
1105,2019-12-31,Southside Bancshares Inc.,17234000.0
1106,2019-12-31,SM Energy Co.,17218567.0
1107,2019-12-31,Fate Therapeutics Inc.,17192480.0
1108,2019-12-31,Veracyte Inc.,17130763.0
1109,2019-12-31,CVR Energy Inc.,17108642.0
1110,2019-12-31,Douglas Dynamics Inc.,17080415.0
1111,2019-12-31,Nelnet Inc. Class A,17070493.0
1112,2019-12-31,CSW Industrials Inc.,17035018.0
1113,2019-12-31,Dicerna Pharmaceuticals Inc.,17007733.0
1114,2019-12-31,Herc Holdings Inc.,17004301.0
1115,2019-12-31,Piper Jaffray Cos.,16962389.0
1116,2019-12-31,ePlus Inc.,16899218.0
1117,2019-12-31,Supernus Pharmaceuticals Inc.,16889494.0
1118,2019-12-31,Raven Industries Inc.,16808141.0
1119,2019-12-31,CNA Financial Corp.,16747603.0
1120,2019-12-31,Alamo Group Inc.,16633115.0
1121,2019-12-31,Lions Gate Entertainment Corp. Class B,16543569.0
1122,2019-12-31,Encore Wire Corp.,16526264.0
1123,2019-12-31,Deciphera Pharmaceuticals Inc.,16452086.0
1124,2019-12-31,Matthews International Corp. Class A,16402680.0
1125,2019-12-31,BancFirst Corp.,16396369.0
1126,2019-12-31,Forty Seven Inc.,16380164.0
1127,2019-12-31,Signet Jewelers Ltd.,16345980.0
1128,2019-12-31,Liberty Media Corp-Liberty Braves,16326906.0
1129,2019-12-31,LendingClub Corp.,16269540.0
1130,2019-12-31,Scholastic Corp.,16235820.0
1131,2019-12-31,GMS Inc.,16234568.0
1132,2019-12-31,Neenah Inc.,16180870.0
1133,2019-12-31,M/I Homes Inc.,16170804.0
1134,2019-12-31,Waddell & Reed Financial Inc. Class A,16136104.0
1135,2019-12-31,MicroStrategy Inc. Class A,16099647.0
1136,2019-12-31,Peloton Interactive Inc. Class A,16005388.0
1137,2019-12-31,Denny's Corp.,15969385.0
1138,2019-12-31,Trupanion Inc.,15967250.0
1139,2019-12-31,Realogy Holdings Corp.,15965021.0
1140,2019-12-31,Atrion Corp.,15955097.0
1141,2019-12-31,Middlesex Water Co.,15939160.0
1142,2019-12-31,Everi Holdings Inc.,15844848.0
1143,2019-12-31,Delphi Technologies plc,15839212.0
1144,2019-12-31,Kearny Financial Corp./MD,15819349.0
1145,2019-12-31,National Bank Holdings Corp. Class A,15713403.0
1146,2019-12-31,Evo Payments Inc. Class A,15688940.0
1147,2019-12-31,Colony Credit Real Estate Inc.,15678416.0
1148,2019-12-31,Getty Realty Corp.,15672613.0
1149,2019-12-31,Coherus Biosciences Inc.,15670616.0
1150,2019-12-31,Big Lots Inc.,15666674.0
1151,2019-12-31,Inspire Medical Systems Inc.,15637605.0
1152,2019-12-31,TiVo Corp.,15600927.0
1153,2019-12-31,Abercrombie & Fitch Co.,15597084.0
1154,2019-12-31,QEP Resources Inc.,15581012.0
1155,2019-12-31,Varex Imaging Corp.,15578676.0
1156,2019-12-31,Arch Coal Inc. Class A,15560191.0
1157,2019-12-31,Sunrun Inc.,15558677.0
1158,2019-12-31,Photronics Inc.,15550628.0
1159,2019-12-31,B&G Foods Inc.,15534785.0
1160,2019-12-31,TriCo Bancshares,15506984.0
1161,2019-12-31,American National Insurance Co.,15489865.0
1162,2019-12-31,Standard Motor Products Inc.,15454609.0
1163,2019-12-31,Greenbrier Cos. Inc.,15430972.0
1164,2019-12-31,Heritage Financial Corp./WA,15398143.0
1165,2019-12-31,Fresh Del Monte Produce Inc.,15392109.0
1166,2019-12-31,Seaboard Corp.,15386991.0
1167,2019-12-31,TPG RE Finance Trust Inc.,15382315.0
1168,2019-12-31,Natus Medical Inc.,15370074.0
1169,2019-12-31,Tompkins Financial Corp.,15284892.0
1170,2019-12-31,NexTier Oilfield Solutions Inc.,15277595.0
1171,2019-12-31,Acushnet Holdings Corp.,15259660.0
1172,2019-12-31,MRC Global Inc.,15256531.0
1173,2019-12-31,YETI Holdings Inc.,15212320.0
1174,2019-12-31,Theravance Biopharma Inc.,15197508.0
1175,2019-12-31,Renewable Energy Group Inc.,15126496.0
1176,2019-12-31,3D Systems Corp.,15097233.0
1177,2019-12-31,H&E Equipment Services Inc.,15092341.0
1178,2019-12-31,Green Dot Corp. Class A,15083535.0
1179,2019-12-31,Hanger Inc.,15060537.0
1180,2019-12-31,AK Steel Holding Corp.,14997202.0
1181,2019-12-31,Tronox Holdings plc Class A,14975035.0
1182,2019-12-31,Liberty Media Corp-Liberty Formula One Class A,14930556.0
1183,2019-12-31,Meridian Bancorp Inc.,14912948.0
1184,2019-12-31,Groupon Inc. Class A,14825158.0
1185,2019-12-31,Bandwidth Inc. Class A,14822899.0
1186,2019-12-31,Crowdstrike Holdings Inc. Class A,14805605.0
1187,2019-12-31,Tricida Inc.,14769587.0
1188,2019-12-31,Granite Point Mortgage Trust Inc.,14744693.0
1189,2019-12-31,Datadog Inc. Class A,14743607.0
1190,2019-12-31,Ambac Financial Group Inc.,14640832.0
1191,2019-12-31,STAAR Surgical Co.,14630579.0
1192,2019-12-31,Enanta Pharmaceuticals Inc.,14608066.0
1193,2019-12-31,Karyopharm Therapeutics Inc.,14594658.0
1194,2019-12-31,SRC Energy Inc.,14521422.0
1195,2019-12-31,Grocery Outlet Holding Corp.,14514950.0
1196,2019-12-31,Warrior Met Coal Inc.,14499681.0
1197,2019-12-31,ARMOUR Residential REIT Inc.,14481687.0
1198,2019-12-31,Aerie Pharmaceuticals Inc.,14477153.0
1199,2019-12-31,Tenable Holdings Inc.,14476800.0
1200,2019-12-31,Mesa Laboratories Inc.,14367685.0
1201,2019-12-31,Sonos Inc.,14363871.0
1202,2019-12-31,USANA Health Sciences Inc.,14314795.0
1203,2019-12-31,NexPoint Residential Trust Inc.,14301945.0
1204,2019-12-31,Zuora Inc. Class A,14238087.0
1205,2019-12-31,Sangamo Therapeutics Inc.,14226062.0
1206,2019-12-31,Principia Biopharma Inc.,14218861.0
1207,2019-12-31,Armada Hoffler Properties Inc.,14187082.0
1208,2019-12-31,Standex International Corp.,14171196.0
1209,2019-12-31,National HealthCare Corp.,14160605.0
1210,2019-12-31,Luminex Corp.,14148398.0
1211,2019-12-31,TFS Financial Corp.,14114693.0
1212,2019-12-31,Primoris Services Corp.,14048519.0
1213,2019-12-31,Lindsay Corp.,14006861.0
1214,2019-12-31,CryoLife Inc.,14004636.0
1215,2019-12-31,Nabors Industries Ltd.,14000265.0
1216,2019-12-31,Slack Technologies Inc. Class A,13991664.0
1217,2019-12-31,Children's Place Inc.,13976596.0
1218,2019-12-31,WillScot Corp. Class A,13962002.0
1219,2019-12-31,Columbus McKinnon Corp./NY,13947213.0
1220,2019-12-31,Interface Inc. Class A,13817429.0
1221,2019-12-31,Conduent Inc.,13807691.0
1222,2019-12-31,Innoviva Inc.,13774437.0
1223,2019-12-31,United Fire Group Inc.,13764280.0
1224,2019-12-31,AVX Corp.,13764089.0
1225,2019-12-31,Encore Capital Group Inc.,13698429.0
1226,2019-12-31,Guess? Inc.,13695598.0
1227,2019-12-31,NanoString Technologies Inc.,13602951.0
1228,2019-12-31,Endo International plc,13586939.0
1229,2019-12-31,Range Resources Corp.,13580878.0
1230,2019-12-31,Clear Channel Outdoor Holdings Inc.,13573277.0
1231,2019-12-31,Cohu Inc.,13565382.0
1232,2019-12-31,Ultra Clean Holdings Inc.,13488585.0
1233,2019-12-31,Stewart Information Services Corp.,13456947.0
1234,2019-12-31,CIRCOR International Inc.,13434940.0
1235,2019-12-31,Boston Private Financial Holdings Inc.,13405979.0
1236,2019-12-31,ACCO Brands Corp.,13362561.0
1237,2019-12-31,CTS Corp.,13354900.0
1238,2019-12-31,Heartland Express Inc.,13347784.0
1239,2019-12-31,Oil States International Inc.,13259117.0
1240,2019-12-31,Xperi Corp.,13244909.0
1241,2019-12-31,Virgin Galactic Holdings Inc.,13225385.0
1242,2019-12-31,Chesapeake Energy Corp.,13179018.0
1243,2019-12-31,SP Plus Corp.,13175024.0
1244,2019-12-31,Maxar Technologies Inc.,13167266.0
1245,2019-12-31,Chefs' Warehouse Inc.,13161403.0
1246,2019-12-31,Tabula Rasa HealthCare Inc.,13126562.0
1247,2019-12-31,Centennial Resource Development Inc./DE Class A,13116748.0
1248,2019-12-31,FARO Technologies Inc.,13087727.0
1249,2019-12-31,Caleres Inc.,13077249.0
1250,2019-12-31,Model N Inc.,13075885.0
1251,2019-12-31,Extreme Networks Inc.,13067025.0
1252,2019-12-31,Atara Biotherapeutics Inc.,13057811.0
1253,2019-12-31,Oasis Petroleum Inc.,13012414.0
1254,2019-12-31,Mr Cooper Group Inc.,12992986.0
1255,2019-12-31,Plantronics Inc.,12987156.0
1256,2019-12-31,Cision Ltd.,12985785.0
1257,2019-12-31,Vanda Pharmaceuticals Inc.,12929767.0
1258,2019-12-31,Chase Corp.,12922851.0
1259,2019-12-31,Carolina Financial Corp.,12904544.0
1260,2019-12-31,TG Therapeutics Inc.,12886712.0
1261,2019-12-31,Vicor Corp.,12846038.0
1262,2019-12-31,PGT Innovations Inc.,12837778.0
1263,2019-12-31,MTS Systems Corp.,12776989.0
1264,2019-12-31,Tivity Health Inc.,12737231.0
1265,2019-12-31,Apogee Enterprises Inc.,12731745.0
1266,2019-12-31,Focus Financial Partners Inc. Class A,12677552.0
1267,2019-12-31,Comtech Telecommunications Corp.,12642212.0
1268,2019-12-31,Franklin Street Properties Corp.,12628953.0
1269,2019-12-31,Radius Health Inc.,12599113.0
1270,2019-12-31,Triumph Bancorp Inc.,12587433.0
1271,2019-12-31,TrueBlue Inc.,12565046.0
1272,2019-12-31,Astec Industries Inc.,12554178.0
1273,2019-12-31,ProPetro Holding Corp.,12545786.0
1274,2019-12-31,ScanSource Inc.,12522429.0
1275,2019-12-31,Designer Brands Inc. Class A,12501338.0
1276,2019-12-31,RadNet Inc.,12483871.0
1277,2019-12-31,Innovative Industrial Properties Inc.,12476594.0
1278,2019-12-31,Stock Yards Bancorp Inc.,12448078.0
1279,2019-12-31,Unitil Corp.,12439730.0
1280,2019-12-31,Griffon Corp.,12412502.0
1281,2019-12-31,Liberty Latin America Ltd. Class A,12405461.0
1282,2019-12-31,Lakeland Bancorp Inc.,12353721.0
1283,2019-12-31,Par Pacific Holdings Inc.,12332097.0
1284,2019-12-31,German American Bancorp Inc.,12275222.0
1285,2019-12-31,HomeStreet Inc.,12249384.0
1286,2019-12-31,Achillion Pharmaceuticals Inc.,12224571.0
1287,2019-12-31,PJT Partners Inc.,12215427.0
1288,2019-12-31,Marten Transport Ltd.,12213541.0
1289,2019-12-31,Shutterstock Inc.,12212739.0
1290,2019-12-31,Madrigal Pharmaceuticals Inc.,12210653.0
1291,2019-12-31,ADT Inc.,12178125.0
1292,2019-12-31,iStar Inc.,12173542.0
1293,2019-12-31,Malibu Boats Inc. Class A,12143067.0
1294,2019-12-31,Rite Aid Corp.,12128526.0
1295,2019-12-31,Chatham Lodging Trust,12118210.0
1296,2019-12-31,Marcus & Millichap Inc.,12095373.0
1297,2019-12-31,Pennant Group Inc.,12062283.0
1298,2019-12-31,Community Healthcare Trust Inc.,12035817.0
1299,2019-12-31,Plug Power Inc.,11984003.0
1300,2019-12-31,Turning Point Therapeutics Inc.,11982727.0
1301,2019-12-31,CareDx Inc.,11967101.0
1302,2019-12-31,Third Point Reinsurance Ltd.,11938790.0
1303,2019-12-31,Urstadt Biddle Properties Inc. Class A,11892125.0
1304,2019-12-31,Andersons Inc.,11890751.0
1305,2019-12-31,BellRing Brands Inc. Class A,11889997.0
1306,2019-12-31,Enova International Inc.,11878855.0
1307,2019-12-31,Switch Inc.,11872317.0
1308,2019-12-31,Thermon Group Holdings Inc.,11854819.0
1309,2019-12-31,Investors Real Estate Trust,11852445.0
1310,2019-12-31,Central Pacific Financial Corp.,11828480.0
1311,2019-12-31,Universal Insurance Holdings Inc.,11811444.0
1312,2019-12-31,Cerence Inc.,11805573.0
1313,2019-12-31,John B Sanfilippo & Son Inc.,11797484.0
1314,2019-12-31,TrustCo Bank Corp. NY,11792561.0
1315,2019-12-31,Levi Strauss & Co. Class A,11768829.0
1316,2019-12-31,Lantheus Holdings Inc.,11766115.0
1317,2019-12-31,10X Genomics Inc. Class A,11761410.0
1318,2019-12-31,Diebold Nixdorf Inc.,11725835.0
1319,2019-12-31,Orthofix Medical Inc.,11718914.0
1320,2019-12-31,EW Scripps Co. Class A,11694068.0
1321,2019-12-31,1st Source Corp.,11681612.0
1322,2019-12-31,MSG Networks Inc.,11670719.0
1323,2019-12-31,Kraton Corp.,11641123.0
1324,2019-12-31,Koppers Holdings Inc.,11616396.0
1325,2019-12-31,Parsons Corp.,11610826.0
1326,2019-12-31,ConnectOne Bancorp Inc.,11600594.0
1327,2019-12-31,Codexis Inc.,11591311.0
1328,2019-12-31,Intersect ENT Inc.,11563286.0
1329,2019-12-31,INTL. FCStone Inc.,11533548.0
1330,2019-12-31,Univest Financial Corp.,11514463.0
1331,2019-12-31,Bryn Mawr Bank Corp.,11503692.0
1332,2019-12-31,NextGen Healthcare Inc.,11485149.0
1333,2019-12-31,K12 Inc.,11461283.0
1334,2019-12-31,Stoneridge Inc.,11460690.0
1335,2019-12-31,Axcelis Technologies Inc.,11435607.0
1336,2019-12-31,Vericel Corp.,11435367.0
1337,2019-12-31,Cars.com Inc.,11430344.0
1338,2019-12-31,Capstead Mortgage Corp.,11425978.0
1339,2019-12-31,SEACOR Holdings Inc.,11424178.0
1340,2019-12-31,Preferred Bank/Los Angeles CA,11394807.0
1341,2019-12-31,iHeartMedia Inc. Class A,11379226.0
1342,2019-12-31,PH Glatfelter Co.,11342194.0
1343,2019-12-31,Gannett Co. Inc.,11302827.0
1344,2019-12-31,Beyond Meat Inc.,11302200.0
1345,2019-12-31,Wabash National Corp.,11259415.0
1346,2019-12-31,Rocket Pharmaceuticals Inc.,11236635.0
1347,2019-12-31,ImmunoGen Inc.,11234553.0
1348,2019-12-31,Upland Software Inc.,11211904.0
1349,2019-12-31,Buckle Inc.,11203943.0
1350,2019-12-31,Banc of California Inc.,11165282.0
1351,2019-12-31,Sturm Ruger & Co. Inc.,11159090.0
1352,2019-12-31,Columbia Financial Inc.,11113894.0
1353,2019-12-31,Kforce Inc.,11106869.0
1354,2019-12-31,International Seaways Inc.,11094528.0
1355,2019-12-31,Washington Trust Bancorp Inc.,11086603.0
1356,2019-12-31,Heritage Commerce Corp.,11037226.0
1357,2019-12-31,ZIOPHARM Oncology Inc.,11033028.0
1358,2019-12-31,Century Communities Inc.,10983213.0
1359,2019-12-31,Anika Therapeutics Inc.,10902344.0
1360,2019-12-31,Athenex Inc.,10886395.0
1361,2019-12-31,Kimball International Inc. Class B,10884037.0
1362,2019-12-31,MBIA Inc.,10877606.0
1363,2019-12-31,Ebix Inc.,10815986.0
1364,2019-12-31,Sonic Automotive Inc. Class A,10815683.0
1365,2019-12-31,Garrett Motion Inc.,10803076.0
1366,2019-12-31,Ichor Holdings Ltd.,10778449.0
1367,2019-12-31,Quotient Technology Inc.,10776497.0
1368,2019-12-31,Dillard's Inc. Class A,10765628.0
1369,2019-12-31,Community Trust Bancorp Inc.,10759288.0
1370,2019-12-31,Marcus Corp.,10716529.0
1371,2019-12-31,Schneider National Inc. Class B,10691036.0
1372,2019-12-31,Pacific Biosciences of California Inc.,10671611.0
1373,2019-12-31,Great Lakes Dredge & Dock Corp.,10667863.0
1374,2019-12-31,Universal Electronics Inc.,10667259.0
1375,2019-12-31,National Research Corp.,10657025.0
1376,2019-12-31,Veeco Instruments Inc.,10638724.0
1377,2019-12-31,Bridgebio Pharma Inc.,10616119.0
1378,2019-12-31,Tidewater Inc.,10614373.0
1379,2019-12-31,Camden National Corp.,10614297.0
1380,2019-12-31,Virtus Investment Partners Inc.,10604125.0
1381,2019-12-31,QuinStreet Inc.,10580557.0
1382,2019-12-31,Antares Pharma Inc.,10570587.0
1383,2019-12-31,Change Healthcare Inc.,10569436.0
1384,2019-12-31,Cass Information Systems Inc.,10569076.0
1385,2019-12-31,Horizon Bancorp Inc./IN,10555165.0
1386,2019-12-31,Kelly Services Inc. Class A,10538763.0
1387,2019-12-31,City Office REIT Inc.,10523116.0
1388,2019-12-31,BJ's Restaurants Inc.,10522436.0
1389,2019-12-31,Constellation Pharmaceuticals Inc.,10469208.0
1390,2019-12-31,Great Southern Bancorp Inc.,10465656.0
1391,2019-12-31,Harmonic Inc.,10443599.0
1392,2019-12-31,Northfield Bancorp Inc.,10428144.0
1393,2019-12-31,Durect Corp.,10425593.0
1394,2019-12-31,Federal Agricultural Mortgage Corp.,10370784.0
1395,2019-12-31,CorVel Corp.,10354868.0
1396,2019-12-31,Alexander's Inc.,10350857.0
1397,2019-12-31,Flexion Therapeutics Inc.,10350083.0
1398,2019-12-31,Wesco Aircraft Holdings Inc.,10338876.0
1399,2019-12-31,Revance Therapeutics Inc.,10306375.0
1400,2019-12-31,Customers Bancorp Inc.,10259348.0
1401,2019-12-31,Barrett Business Services Inc.,10236544.0
1402,2019-12-31,Omeros Corp.,10222112.0
1403,2019-12-31,G1 Therapeutics Inc.,10180836.0
1404,2019-12-31,RMR Group Inc. Class A,10166903.0
1405,2019-12-31,Akebia Therapeutics Inc.,10150362.0
1406,2019-12-31,National Western Life Group Inc. Class A,10146185.0
1407,2019-12-31,Allegiance Bancshares Inc.,10114851.0
1408,2019-12-31,Dermira Inc.,10099319.0
1409,2019-12-31,TTEC Holdings Inc.,10089233.0
1410,2019-12-31,GrafTech International Ltd.,10087008.0
1411,2019-12-31,Heska Corp.,10081087.0
1412,2019-12-31,Glu Mobile Inc.,10061017.0
1413,2019-12-31,Tenneco Inc. Class A,10048853.0
1414,2019-12-31,Zumiez Inc.,9997914.0
1415,2019-12-31,Evolent Health Inc. Class A,9982693.0
1416,2019-12-31,Washington Prime Group Inc.,9966240.0
1417,2019-12-31,Atlas Air Worldwide Holdings Inc.,9958505.0
1418,2019-12-31,America's Car-Mart Inc./TX,9922256.0
1419,2019-12-31,Genesco Inc.,9915511.0
1420,2019-12-31,Eventbrite Inc. Class A,9913394.0
1421,2019-12-31,Providence Service Corp.,9905253.0
1422,2019-12-31,Gladstone Commercial Corp.,9901334.0
1423,2019-12-31,Tellurian Inc.,9896869.0
1424,2019-12-31,Pitney Bowes Inc.,9887291.0
1425,2019-12-31,PQ Group Holdings Inc.,9872813.0
1426,2019-12-31,Peoples Bancorp Inc./OH,9857373.0
1427,2019-12-31,NETGEAR Inc.,9830373.0
1428,2019-12-31,Cara Therapeutics Inc.,9808316.0
1429,2019-12-31,Upwork Inc.,9786460.0
1430,2019-12-31,Rhythm Pharmaceuticals Inc.,9751410.0
1431,2019-12-31,Brightsphere Investment Group Inc.,9747703.0
1432,2019-12-31,Vocera Communications Inc.,9712338.0
1433,2019-12-31,US Concrete Inc.,9695907.0
1434,2019-12-31,Denbury Resources Inc.,9692611.0
1435,2019-12-31,William Lyon Homes Class A,9685345.0
1436,2019-12-31,Aegion Corp. Class A,9663683.0
1437,2019-12-31,Whiting Petroleum Corp.,9643263.0
1438,2019-12-31,TriState Capital Holdings Inc.,9601137.0
1439,2019-12-31,FB Financial Corp.,9578998.0
1440,2019-12-31,First Bancshares Inc.,9566282.0
1441,2019-12-31,Nicolet Bankshares Inc.,9564757.0
1442,2019-12-31,DMC Global Inc.,9560940.0
1443,2019-12-31,DXP Enterprises Inc./TX,9558540.0
1444,2019-12-31,SunPower Corp.,9554438.0
1445,2019-12-31,Houghton Mifflin Harcourt Co.,9473731.0
1446,2019-12-31,HealthStream Inc.,9472046.0
1447,2019-12-31,HarborOne Bancorp Inc.,9455192.0
1448,2019-12-31,Ellington Financial Inc.,9449445.0
1449,2019-12-31,Peabody Energy Corp.,9412433.0
1450,2019-12-31,Dime Community Bancshares Inc.,9366930.0
1451,2019-12-31,nLight Inc.,9328354.0
1452,2019-12-31,Kadmon Holdings Inc.,9319918.0
1453,2019-12-31,Gates Industrial Corp. plc,9308668.0
1454,2019-12-31,Astronics Corp.,9306707.0
1455,2019-12-31,First Defiance Financial Corp.,9306271.0
1456,2019-12-31,MGP Ingredients Inc.,9296344.0
1457,2019-12-31,QCR Holdings Inc.,9292004.0
1458,2019-12-31,Palomar Holdings Inc. Class A,9287434.0
1459,2019-12-31,Front Yard Residential Corp.,9225001.0
1460,2019-12-31,Verso Corp.,9222381.0
1461,2019-12-31,Cytokinetics Inc.,9220196.0
1462,2019-12-31,HF Foods Group Inc.,9215720.0
1463,2019-12-31,Manitowoc Co. Inc.,9180010.0
1464,2019-12-31,ArcBest Corp.,9176365.0
1465,2019-12-31,Eagle Pharmaceuticals Inc./DE,9163402.0
1466,2019-12-31,Matrix Service Co.,9146760.0
1467,2019-12-31,First Foundation Inc.,9143039.0
1468,2019-12-31,Bancorp Inc.,9127391.0
1469,2019-12-31,Axogen Inc.,9076581.0
1470,2019-12-31,United Community Financial Corp./OH,9056089.0
1471,2019-12-31,OPKO Health Inc.,9050155.0
1472,2019-12-31,Heidrick & Struggles International Inc.,9037373.0
1473,2019-12-31,Karuna Therapeutics Inc.,9025129.0
1474,2019-12-31,Cloudflare Inc. Class A,9023443.0
1475,2019-12-31,Gorman-Rupp Co.,9017888.0
1476,2019-12-31,Antero Resources Corp.,9016810.0
1477,2019-12-31,Adverum Biotechnologies Inc.,8997673.0
1478,2019-12-31,Unisys Corp.,8987283.0
1479,2019-12-31,Stitch Fix Inc. Class A,8982925.0
1480,2019-12-31,AngioDynamics Inc.,8975686.0
1481,2019-12-31,Michaels Cos. Inc.,8937055.0
1482,2019-12-31,Mercantile Bank Corp.,8924355.0
1483,2019-12-31,Collegium Pharmaceutical Inc.,8917870.0
1484,2019-12-31,Krystal Biotech Inc.,8913799.0
1485,2019-12-31,Myers Industries Inc.,8905585.0
1486,2019-12-31,RE/MAX Holdings Inc. Class A,8902737.0
1487,2019-12-31,Talos Energy Inc.,8900702.0
1488,2019-12-31,Preferred Apartment Communities Inc. Class A,8899651.0
1489,2019-12-31,Ingles Markets Inc. Class A,8888361.0
1490,2019-12-31,Weis Markets Inc.,8870347.0
1491,2019-12-31,LeMaitre Vascular Inc.,8868146.0
1492,2019-12-31,Retrophin Inc.,8867304.0
1493,2019-12-31,New Senior Investment Group Inc.,8854661.0
1494,2019-12-31,First of Long Island Corp.,8840675.0
1495,2019-12-31,Amphastar Pharmaceuticals Inc.,8839392.0
1496,2019-12-31,CEVA Inc.,8833983.0
1497,2019-12-31,Cerus Corp.,8793834.0
1498,2019-12-31,Clearway Energy Inc. Class A,8760822.0
1499,2019-12-31,Innophos Holdings Inc.,8720210.0
1500,2019-12-31,TechTarget Inc.,8709935.0
1501,2019-12-31,Arvinas Inc.,8699369.0
1502,2019-12-31,National Beverage Corp.,8682533.0
1503,2019-12-31,Benefitfocus Inc.,8667946.0
1504,2019-12-31,Vectrus Inc.,8660172.0
1505,2019-12-31,Opus Bank,8652092.0
